Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members
5090310,1,1,1,0,135000,0,2,2,3,-24580,365243,1,0,0,0,,2
5026539,0,0,1,0,112500,2,2,0,3,-15839,-1381,1,0,1,0,6,1
5048478,1,1,0,0,225000,2,2,0,3,-9187,-308,1,0,0,0,1,1
5052762,1,1,1,0,225000,1,4,0,3,-11728,-932,1,0,0,1,,1
5067767,0,0,1,0,202500,3,2,0,3,-23341,-5437,1,0,0,0,14,1
5056179,0,0,1,0,202500,1,4,2,3,-9663,-218,1,0,0,0,,2
5045537,1,1,0,2,225000,3,4,2,-1,-10937,-1539,1,0,0,0,6,4
5053980,0,1,0,0,108000,2,2,2,-1,-12249,-3195,1,1,0,0,,2
5092349,0,0,1,0,225000,2,2,2,3,-19252,-2057,1,0,0,0,4,1
5090383,0,1,1,0,180000,1,2,2,3,-15421,-1198,1,0,1,0,3,2
5088687,1,0,1,1,135000,2,2,2,3,-18719,-1473,1,1,1,0,3,3
5105466,0,0,1,0,112500,0,2,2,3,-21074,365243,1,0,0,0,,2
5089117,0,1,0,0,90000,2,4,0,3,-15969,-5483,1,1,1,0,1,1
5117497,1,0,1,0,90000,1,2,2,3,-16459,-704,1,1,0,0,10,2
5112599,0,0,1,0,103500,2,2,2,3,-22466,-12870,1,1,1,0,7,2
5126121,0,1,0,0,72000,2,2,2,3,-15185,-227,1,1,1,0,14,2
5125710,0,1,1,0,135000,2,1,2,3,-16413,-622,1,0,1,0,6,2
5148972,1,1,1,0,495000,2,2,0,2,-14358,-5373,1,0,0,0,2,1
5117233,1,0,1,0,135000,2,2,2,3,-13826,-7128,1,0,0,0,3,2
5142733,1,0,0,1,360000,2,4,2,3,-11112,-469,1,1,1,0,7,3
5089736,0,1,0,0,135000,2,2,2,3,-19010,-6761,1,1,1,0,8,2
5021214,1,1,1,1,225000,3,4,2,3,-12763,-2255,1,0,1,0,1,3
5044809,0,0,1,0,135000,2,4,0,3,-9100,-1133,1,0,0,0,7,1
5037088,0,0,1,0,81000,0,2,2,3,-21490,365243,1,0,0,0,,2
5068712,0,1,1,0,90000,2,2,2,3,-13483,-5345,1,0,0,0,3,2
5142153,1,1,1,0,450000,2,2,0,3,-15960,-3574,1,0,0,0,6,1
5146045,0,0,1,0,360000,1,2,0,3,-18577,-2441,1,0,0,0,5,1
5142529,1,0,1,0,225000,3,4,2,3,-9006,-164,1,0,0,0,,2
5091630,0,0,1,0,202500,2,2,2,3,-19431,-6226,1,0,0,0,6,2
5023089,0,0,0,0,202500,2,2,1,3,-16868,-4161,1,0,0,0,3,1
5142698,0,1,0,0,95850,1,2,2,3,-18931,-6678,1,1,0,0,3,2
5105550,0,0,1,0,112500,2,4,2,-1,-9310,-825,1,0,0,0,1,2
5149799,0,0,1,0,126000,1,2,2,1,-10418,-2024,1,1,1,0,3,2
5036219,0,0,1,0,99000,2,2,2,3,-15590,-890,1,0,0,0,4,2
5061246,0,0,1,0,112500,2,3,2,3,-9301,-1751,1,0,0,0,,2
5135851,0,0,1,1,180000,1,2,2,3,-16234,-6075,1,0,1,0,3,3
5009663,1,0,0,0,225000,2,4,0,3,-10166,-1774,1,1,0,0,,1
5146002,1,1,1,0,225000,2,2,0,3,-10177,-189,1,0,0,1,7,1
5125203,0,0,1,0,202500,2,3,0,3,-18596,-7288,1,0,0,0,1,1
5148525,0,0,1,0,180000,0,2,2,3,-23365,365243,1,0,0,0,,2
5148748,0,1,1,1,135000,1,3,2,3,-11469,-686,1,0,1,0,,3
5024582,0,1,1,2,315000,3,2,2,3,-12348,-1220,1,0,0,0,7,4
5105878,0,0,0,1,387000,1,4,2,3,-15220,-727,1,0,0,0,,3
5010874,0,0,1,0,45000,0,2,2,3,-20688,365243,1,0,1,0,,2
5099948,0,1,0,0,185400,1,2,2,3,-14747,-3229,1,0,0,0,3,2
5096415,0,0,0,0,76500,2,2,2,3,-16876,-97,1,1,0,0,,2
5096609,0,1,0,1,225000,2,4,2,3,-13528,-980,1,1,1,0,1,3
5148669,1,1,1,1,810000,1,3,2,2,-17922,-3455,1,0,0,0,13,3
5090027,0,0,1,0,126000,2,4,2,3,-10075,-460,1,0,1,1,1,2
5132329,0,0,0,0,135000,0,2,2,3,-22752,365243,1,0,0,0,,2
5125277,0,0,1,1,90000,2,2,2,3,-16280,-3694,1,0,0,1,4,3
5067006,1,0,1,1,157500,2,2,2,3,-20315,-5454,1,0,0,0,3,3
5022063,0,0,1,0,180000,0,4,2,3,-20135,365243,1,0,1,0,,2
5126108,0,0,1,0,112500,3,2,0,3,-20577,-13010,1,1,0,0,1,1
5038723,1,1,1,1,270000,0,2,2,3,-15493,365243,1,0,0,0,,3
5054079,0,0,0,0,135000,2,2,2,3,-17143,-5507,1,0,1,0,,2
5096483,0,0,0,0,103500,2,4,2,3,-15989,-6640,1,1,1,0,,2
5025951,0,0,1,0,130500,2,2,2,3,-13520,-5488,1,0,0,0,1,2
5010995,0,0,1,0,90000,2,2,2,3,-20074,-221,1,0,0,0,14,2
5117622,1,1,0,2,112500,2,4,2,3,-14659,-127,1,0,0,0,9,4
5091826,0,0,1,0,157500,0,2,2,3,-23627,365243,1,0,0,0,,2
5065723,0,0,1,1,202500,3,2,2,3,-15975,-8760,1,0,0,0,15,3
5044594,1,0,1,0,67500,0,2,1,3,-22351,365243,1,0,1,0,,1
5125425,0,1,1,1,189000,2,1,2,3,-16344,-864,1,0,0,1,1,3
5135474,0,0,1,0,180000,2,2,2,3,-19881,-7718,1,0,0,0,17,2
5085865,0,0,1,0,135000,2,2,2,3,-18199,-5190,1,0,0,0,8,2
5113180,1,1,1,0,135000,1,4,2,3,-17538,-613,1,0,0,0,1,2
5069466,0,1,1,0,166500,2,2,2,3,-12192,-3123,1,0,0,0,3,2
5025089,0,0,1,0,90000,0,2,2,3,-22034,365243,1,0,0,0,,2
5009269,1,1,0,0,337500,3,4,2,-1,-10266,-1652,1,1,1,0,7,2
5010226,0,1,1,1,90000,3,2,2,3,-17532,-8044,1,0,0,0,14,3
5021790,0,1,1,2,157500,2,2,2,3,-15021,-6879,1,0,0,0,6,4
5143374,0,0,0,0,112500,0,2,2,3,-24001,365243,1,0,0,0,,2
5036474,1,1,0,2,180000,1,4,2,3,-15716,-2673,1,0,0,0,7,4
5037202,0,1,1,1,112500,2,4,2,3,-9032,-420,1,0,0,0,7,3
5092020,0,0,1,0,135000,2,2,2,3,-13211,-777,1,1,1,0,1,2
5142849,0,0,0,0,135000,2,2,2,3,-14080,-1869,1,0,1,0,,2
5069141,0,0,0,0,135000,1,4,2,-1,-15360,-413,1,0,0,1,1,2
5035431,1,1,1,0,,2,2,0,3,-14138,-1072,1,0,0,0,9,1
5090464,0,0,0,0,126000,1,2,2,3,-16708,-5760,1,1,0,0,7,2
5149296,0,1,1,0,247500,1,4,2,3,-14462,-1871,1,0,1,1,,2
5023914,0,0,1,2,184500,2,2,2,3,-9912,-1707,1,1,1,0,4,4
5079004,0,0,1,0,165600,0,2,2,3,-21383,365243,1,0,1,0,,1
5112736,1,1,1,0,315000,2,4,2,3,-18335,-2796,1,0,0,0,9,2
5023147,0,0,0,0,112500,0,2,0,3,-21135,365243,1,0,0,0,,1
5050619,1,1,0,0,112500,2,2,2,3,-10004,-1962,1,0,1,0,,2
5052606,1,0,1,0,202500,1,2,0,2,-18785,-1598,1,0,0,0,,1
5036870,0,0,1,0,72000,0,2,2,3,-21821,365243,1,0,0,0,,2
5021551,0,0,1,0,202500,1,2,2,3,-20870,-1583,1,0,0,0,14,2
5067242,0,1,1,0,391500,2,2,2,3,-16995,-7264,1,0,0,0,1,2
5068807,1,1,1,1,112500,2,4,2,3,-11809,-536,1,0,0,1,5,3
5024666,0,0,1,0,157500,2,2,2,3,-14425,-4568,1,1,1,0,3,2
5089497,0,0,0,1,112500,2,2,2,3,-19931,-1313,1,0,0,0,,2
5045623,0,0,1,1,270000,3,2,2,3,-14400,-2512,1,0,0,0,14,3
5091822,1,0,1,0,270000,1,2,0,3,-14638,-5891,1,0,0,0,3,1
5114227,1,1,0,2,247500,2,2,2,3,-18338,-5673,1,1,0,0,3,4
5067259,1,1,1,0,360000,0,2,2,3,-20859,365243,1,0,0,1,,2
5068320,0,0,1,0,189000,0,4,1,3,-22655,365243,1,0,0,0,,1
5116621,0,1,1,1,157500,3,2,2,3,-13811,-3380,1,0,0,0,3,3
5091925,0,1,1,0,405000,1,3,2,3,-18517,-3944,1,0,1,0,,2
5041758,0,0,1,0,157500,3,4,2,3,-15145,-3654,1,0,1,0,7,2
5025936,0,0,1,0,130500,2,2,2,3,-13520,-5488,1,0,0,0,1,2
5041540,0,0,1,1,135000,0,2,2,3,-19295,365243,1,0,0,0,,3
5061145,0,1,1,0,90000,0,2,2,3,-21454,365243,1,0,0,0,,2
5033608,0,0,0,0,67500,1,2,2,3,-18989,-171,1,0,0,0,3,2
5146456,0,0,1,0,135000,1,2,2,3,-15407,-1801,1,0,0,0,12,2
5091369,1,1,1,0,247500,2,2,2,3,-15366,-1266,1,1,1,0,9,2
5142547,0,1,1,0,157500,1,4,0,3,,-1138,1,0,0,0,15,1
5091708,0,1,1,0,135000,2,4,2,3,-12274,-3944,1,0,0,0,7,2
5022136,0,0,1,0,126000,0,2,2,3,-20681,365243,1,0,0,0,,2
5088181,0,0,0,0,180000,2,3,2,3,-19629,-1897,1,1,1,0,1,1
5104981,0,0,0,0,112500,0,2,1,1,-21629,365243,1,0,0,0,,1
5093248,0,0,1,0,247500,1,4,2,3,-11914,-2980,1,0,0,0,4,2
5145970,0,0,1,0,112500,0,2,2,3,-23018,365243,1,0,0,0,,1
5112738,1,1,1,0,315000,2,4,2,3,-18335,-2796,1,0,0,0,9,2
5143219,0,0,1,0,67500,0,1,0,3,-22145,365243,1,0,0,0,,1
5069007,1,1,1,0,337500,2,4,2,-1,-10622,-1175,1,0,0,0,3,2
5113801,0,0,1,1,337500,2,2,2,3,-12790,-3329,1,0,0,1,1,3
5054625,0,0,1,0,112500,0,2,2,3,-22034,365243,1,0,0,0,,1
5054733,0,0,0,1,157500,1,4,2,3,-11042,-1581,1,0,0,0,6,3
5050482,0,0,0,0,292500,1,2,2,3,-18698,-10758,1,0,0,0,3,2
5142691,1,1,0,2,135000,3,2,2,3,-14038,-6558,1,1,1,0,1,4
5067696,1,1,1,0,450000,2,4,2,3,-19087,-4434,1,0,1,0,7,2
5105577,0,0,0,0,180000,2,2,2,1,-12024,-210,1,1,1,0,4,2
5033714,1,0,1,1,135000,2,2,2,3,-13782,-3032,1,1,1,0,13,3
5062016,0,0,0,0,180000,1,2,0,3,-11342,-2389,1,0,0,0,,1
5045798,0,1,0,0,202500,2,4,2,3,-9242,-139,1,0,0,0,5,2
5066915,1,1,1,0,180000,2,4,2,-1,-11089,-1467,1,0,0,0,3,2
5088853,0,1,1,0,112500,2,4,2,3,-11353,-2316,1,0,0,1,5,2
5037169,1,1,1,0,135000,0,2,2,3,-24510,365243,1,0,0,0,,2
5142752,0,0,0,0,81000,2,2,0,3,-17876,-377,1,1,1,0,15,1
5116056,0,0,0,0,135000,2,2,2,3,-17803,-10762,1,0,0,0,5,2
5143025,1,0,0,0,270000,2,2,2,-1,-11768,-622,1,1,1,0,3,2
5091549,0,0,1,0,247500,1,2,2,3,-12309,-2788,1,0,1,0,3,2
5061161,1,1,1,3,202500,2,2,2,3,-13300,-3668,1,0,1,0,,5
5142248,0,0,1,0,225000,3,2,2,3,-19826,-2340,1,0,0,0,15,2
5068262,0,0,0,2,157500,3,4,2,3,-12636,-5345,1,0,0,0,14,4
5090415,0,1,0,0,216000,2,2,0,3,-19765,-9925,1,1,1,0,,1
5100010,1,1,0,0,202500,2,2,2,3,,-918,1,1,1,0,3,2
5068843,0,0,1,0,135000,2,2,0,3,-22751,-4219,1,1,1,0,17,1
5114166,1,1,0,1,247500,2,4,2,3,-9296,-194,1,1,0,1,,3
5105715,0,0,1,0,180000,2,2,2,3,-13856,-3010,1,0,0,0,3,2
5105842,1,1,1,0,67500,0,2,2,3,-22981,365243,1,0,0,0,,2
5145964,0,0,0,2,130500,2,2,2,3,-15436,-3476,1,0,0,0,4,4
5089658,0,0,0,0,99000,1,2,0,3,-16378,-370,1,1,0,0,1,1
5068233,1,0,1,1,112500,3,2,2,3,-13885,-232,1,0,0,0,3,3
5113259,0,1,1,0,247500,2,2,0,-1,-11770,-285,1,0,0,0,4,1
5052622,1,1,1,1,180000,1,2,2,3,-15988,-1994,1,0,1,0,6,3
5137151,0,0,0,0,225000,0,2,2,3,-20429,365243,1,0,1,0,,2
5095423,1,1,1,0,405000,2,4,2,3,-11723,-1830,1,1,0,1,,2
5058408,1,1,1,0,247500,2,4,2,3,-12843,-2609,1,0,0,0,7,2
5068324,0,0,1,0,171000,2,4,2,3,-18348,-3853,1,0,0,0,6,2
5022156,0,1,1,2,180000,1,4,2,3,-11719,-2866,1,0,1,1,,4
5137365,1,1,0,0,337500,2,2,2,3,-14479,-1022,1,0,1,0,9,2
5068811,0,0,1,0,315000,1,2,2,3,-14419,-2423,1,0,0,0,,2
5068238,0,0,1,0,247500,2,2,2,3,-11268,-2545,1,1,1,0,3,2
5046495,0,0,1,0,180000,0,2,2,3,-21554,365243,1,0,0,0,,2
5023491,1,1,1,0,83250,2,2,2,3,-20592,-6230,1,1,1,1,,2
5125510,1,0,1,1,202500,1,2,2,3,-14952,-104,1,0,1,0,13,3
5113401,1,1,1,0,450000,1,4,0,3,-10837,-588,1,0,0,1,4,1
5010202,1,1,1,0,135000,2,1,2,-1,-9981,-1866,1,0,0,1,3,2
5143175,1,1,0,0,225000,1,2,0,3,-17473,-2631,1,0,0,0,7,1
5041739,1,0,1,1,157500,2,2,2,3,-12585,-367,1,0,0,0,4,3
5048217,1,1,1,1,270000,1,2,2,3,-12250,-857,1,0,0,0,3,3
5091382,0,1,1,2,216000,2,4,2,3,-12757,-4887,1,0,0,0,1,4
5143314,1,0,1,0,114750,0,2,1,3,-21268,365243,1,0,0,0,,1
5009918,0,0,1,2,99000,1,4,2,3,-12752,-433,1,0,1,0,5,4
5024238,0,0,1,0,47250,0,2,2,1,-21414,365243,1,0,1,0,,2
5114427,0,0,0,0,49500,0,2,2,3,-23753,365243,1,0,0,0,,2
5091406,0,0,1,0,135000,2,2,0,3,-17579,-1904,1,1,0,0,3,1
5023816,0,1,1,1,225000,1,4,2,3,-17002,-803,1,1,1,0,7,3
5126562,0,0,0,0,450000,2,4,2,3,-11082,-3361,1,0,0,0,4,2
5054775,1,0,1,0,225000,2,2,2,3,-21362,-1520,1,0,0,0,3,2
5091171,1,0,1,0,90000,0,2,2,3,-23969,365243,1,0,0,0,,2
5062011,0,0,0,0,180000,1,2,0,3,-11342,-2389,1,0,0,0,,1
5062407,0,0,1,0,103500,0,2,2,3,-24094,365243,1,0,1,0,,1
5094926,0,1,1,0,135000,1,2,2,3,-12175,-1463,1,1,0,0,1,2
5067312,0,1,1,0,225000,0,2,2,3,-22920,365243,1,0,0,0,,2
5125462,1,0,1,1,112500,2,2,2,3,-18394,-5155,1,0,0,0,3,3
5114240,0,0,0,0,270000,2,2,2,3,-16723,-712,1,1,0,0,7,2
5068367,0,1,1,1,270000,2,2,2,3,-14084,-3246,1,0,0,0,3,3
5051120,1,0,0,0,202500,3,4,2,3,-12725,-5006,1,0,0,0,1,2
5114348,1,1,0,0,180000,1,2,2,1,-9810,-2993,1,1,0,0,,2
5067506,1,0,1,0,180000,2,1,2,3,-13024,-2191,1,0,0,0,7,2
5118441,0,1,0,1,108000,1,4,2,3,-16138,-431,1,1,0,0,4,3
5054343,0,1,0,0,225000,2,2,2,3,-20641,-1064,1,0,1,0,4,2
5009000,1,1,1,0,157500,2,2,2,3,-9927,-828,1,0,0,0,9,2
5090302,0,0,1,0,405000,1,2,2,3,-17427,-4874,1,0,0,1,4,2
5067299,1,0,1,0,225000,1,2,0,3,-9149,-1217,1,0,0,1,3,1
5010344,0,0,0,0,216000,0,2,2,3,-22867,365243,1,0,0,0,,2
5011032,0,0,1,1,135000,2,1,2,3,-17489,-7557,1,0,1,0,,3
5038582,0,0,1,0,112500,0,2,2,3,-24327,365243,1,0,0,0,,2
5067729,0,0,1,1,135000,1,3,2,3,-10288,-2616,1,1,1,0,7,3
5067638,0,0,1,0,157500,0,2,0,3,-22922,365243,1,0,1,0,,1
5010795,0,0,0,0,45000,3,2,2,3,-13941,-5334,1,1,1,0,14,2
5116594,1,1,0,0,157500,2,4,2,3,-15602,-611,1,0,0,0,,2
5068310,1,0,1,1,198000,1,3,0,3,-9649,-140,1,0,0,0,7,2
5087880,0,0,0,0,234000,3,4,2,3,-21967,-5215,1,0,0,1,1,2
5125172,0,1,1,0,157500,2,2,2,3,-15023,-438,1,0,0,0,3,2
5117190,0,0,1,3,207000,1,2,2,3,-15267,-461,1,1,1,0,,4
5009798,0,0,0,0,198000,0,2,2,3,-22002,365243,1,0,1,0,,1
5024077,0,1,1,0,157500,0,2,2,3,-20432,365243,1,0,0,0,,1
5118580,0,1,1,0,180000,2,2,2,3,-13052,-1741,1,0,0,0,3,2
5053535,0,0,1,0,216000,0,4,0,3,-20388,365243,1,0,0,0,,1
5045070,0,0,0,0,112500,2,2,2,3,-10344,-2533,1,0,0,0,3,2
5062334,0,0,0,0,94500,2,4,2,3,-9071,-958,1,0,0,0,,2
5051097,0,0,0,0,69750,0,2,2,1,-21986,365243,1,0,1,0,,1
5021968,0,0,0,1,103500,2,2,2,3,-11720,-1191,1,0,0,0,4,3
5028858,1,1,1,1,157500,2,2,2,3,-13867,-3095,1,0,0,0,3,3
5067182,0,0,1,0,112500,2,4,2,3,-11432,-820,1,1,0,0,1,2
5112652,0,0,0,0,67500,2,2,2,-1,-16182,-2827,1,1,1,0,2,2
5115523,0,0,1,3,112500,2,2,2,3,-13020,-3693,1,0,0,0,1,5
5105069,1,0,1,0,157500,2,3,2,3,-13682,-453,1,1,1,0,,2
5079127,1,0,1,0,270000,2,4,2,3,-11944,-2262,1,0,0,0,3,2
5088689,1,0,1,1,135000,2,2,2,3,-18719,-1473,1,1,1,0,3,3
5132784,1,1,1,0,112500,2,2,0,3,-8854,-195,1,1,0,0,3,1
5048458,0,1,1,1,126000,2,4,2,3,-9441,-157,1,0,0,0,,3
5023719,0,1,1,0,175500,0,4,2,3,-22077,365243,1,0,1,0,,2
5065477,1,0,0,1,148500,2,2,2,3,-13574,-109,1,0,0,0,3,3
5024096,0,1,0,0,126000,3,3,0,3,-11978,-5206,1,1,0,0,1,1
5033520,0,1,1,3,180000,2,2,2,1,-12559,-5862,1,0,1,0,14,5
5028612,1,1,1,0,225000,1,4,0,-1,-10681,-2152,1,0,1,0,4,1
5089954,1,0,1,1,126000,1,2,2,3,-12755,-2105,1,0,0,0,,3
5048642,0,0,0,0,157500,0,2,1,3,-24048,365243,1,0,0,0,,1
5125261,1,0,1,0,157500,1,4,2,3,-15423,-1200,1,1,1,0,,2
5100133,1,1,1,2,270000,1,4,2,3,-13955,-1891,1,0,0,0,9,4
5096856,1,1,1,0,180000,1,2,2,3,-17975,-3476,1,0,0,0,9,2
5089719,0,0,0,0,144000,2,2,2,3,-19984,-4662,1,0,1,0,,2
5033447,0,1,0,0,112500,1,4,2,3,-10828,-657,1,0,0,0,1,2
5090942,1,0,0,0,225000,1,2,2,3,-13336,-1436,1,0,0,0,10,2
5125816,0,1,0,0,450000,0,4,2,3,-19783,-5521,1,1,1,0,7,2
5149946,0,0,1,0,180000,2,4,2,3,-22228,-686,1,1,1,0,6,2
5024049,0,1,1,1,144000,2,4,2,3,-12903,-2924,1,0,0,0,5,3
5117065,0,0,1,2,225000,2,4,2,3,,-1648,1,1,1,0,5,4
5118268,1,1,0,1,360000,3,2,2,3,-11294,-3536,1,0,1,0,9,3
5028645,0,0,1,0,,1,4,2,3,-11957,-2182,1,0,0,0,7,2
5023655,0,0,0,0,225000,1,3,0,3,-10229,-1209,1,0,0,0,5,1
5115992,1,1,1,2,180000,2,4,2,3,-13174,-2477,1,0,0,0,7,4
5118219,1,1,0,0,270000,2,2,2,3,-15292,-645,1,1,1,0,9,2
5053790,0,1,1,0,225000,2,4,2,3,-16601,-2859,1,0,0,0,,2
